;Comun_list.1.n.;Resident_w_list;Workers_list;Autflux_list;Autoff_list;Autdom_list
539;4050;163;118;76;0,466257669;0,644067797
540;4051;468;328,18;186;0,397435897;0,566762143
541;4052;147;79,83;21;0,142857143;0,263059
542;4053;12;15;9;0,75;0,6
543;4054;39;6;5;0,128205128;0,833333333
544;4055;403;303,27;77;0,191066998;0,253899166
545;4056;455;343,41;261;0,573626374;0,760024461
546;4057;249;130;109;0,437751004;0,838461538
547;4058;348;250,2;123;0,353448276;0,491606715
548;4059;2927;2339;1394;0,476255552;0,595981189
549;4060;34;27;19;0,558823529;0,703703704
550;4061;4014;2662,46;2014;0,501743896;0,756443289
551;4062;1145;1073,36;534;0,466375546;0,497503168
552;4063;208;103,43;39;0,1875;0,377066615
553;4064;2670;2362,91;856;0,320599251;0,362265173
554;4065;1226;971,54;492;0,401305057;0,5064125
555;4066;2896;3502,58;1864;0,643646409;0,532179137
556;4067;4845;5583,06;2561;0,528586171;0,458709023
557;4068;1920;1290,71;946;0,492708333;0,732929938
558;4069;85;29,22;12;0,141176471;0,410677618
559;4070;43;38;20;0,465116279;0,526315789
560;4071;397;237;139;0,350125945;0,58649789
561;4072;1092;881,87;369;0,337912088;0,41842902
562;4073;1122;1252,16;769;0,685383244;0,614138768
563;4074;538;652,96;314;0,583643123;0,480887037
564;4075;1727;1294,47;790;0,457440649;0,610288381
565;4076;185;106,91;60;0,324324324;0,561219718
566;4077;66;31;18;0,272727273;0,580645161
567;4078;28527,96;45620,86;23134,82;0,810952483;0,507110563
568;4079;986;788,89;553;0,560851927;0,700984928
569;4080;2003;1553,38;673;0,335996006;0,433248787
570;4081;2460;2062,28;1432;0,582113821;0,694377097
571;4082;3587;3656,46;1875;0,522720937;0,51279106
572;4083;26;23,04;18;0,692307692;0,78125
573;4084;313;226,31;134;0,428115016;0,59210817
574;4085;1048;663,33;468;0,446564885;0,705531184
575;4086;843;810,67;433;0,513641756;0,534126093
576;4087;273;113,11;38;0,139194139;0,335956149
577;4088;133;62,95;35;0,263157895;0,555996823
578;4089;13460,76;15252,99;9590,34;0,712466458;0,628751478
579;4090;316;210,86;135;0,42721519;0,640235227
580;4091;721;391,44;247;0,34257975;0,631003474
581;4092;121;51;27;0,223140496;0,529411765
582;4093;349;65,48;35;0,100286533;0,534514356
583;4094;206;54;21;0,101941748;0,388888889
584;4095;1424;1338,24;988;0,693820225;0,738283118
585;4096;1555;1501,38;738;0,474598071;0,491547776
586;4097;108;53;37;0,342592593;0,698113208
587;4098;78;14;12;0,153846154;0,857142857
588;4099;1132;1144,31;396;0,349823322;0,346060071
589;4100;1122;1126,24;289;0,257575758;0,256606052
590;4101;2006;1495,26;486;0,24227318;0,325027086
591;4102;32;16;11;0,34375;0,6875
592;4103;28;8;4;0,142857143;0,5
593;4104;843;1076,02;505;0,599051008;0,469322132
594;4105;1406;1213,34;592;0,421052632;0,487909407
595;4106;211;140;66;0,312796209;0,471428571
596;4107;425;362,89;162;0,381176471;0,446416269
597;4108;387;573,44;149;0,38501292;0,259835379
598;4109;65;33;12;0,184615385;0,363636364
599;4110;635;642,52;421;0,662992126;0,655232522
600;4111;87;33;20;0,229885057;0,606060606
601;4112;13;9;0;0;0
602;4113;1110;462,19;269;0,242342342;0,582011727
603;4114;1090;1019,37;466;0,427522936;0,457145099
604;4115;690;434,65;348;0,504347826;0,800644196
605;4116;2012;1397,16;645;0,320576541;0,461650777
606;4117;1752;1691,24;885;0,505136986;0,523284691
607;4118;771;483,04;263;0,341115435;0,544468367
608;4119;20;24;17;0,85;0,708333333
609;4120;94;28,47;21;0,223404255;0,737618546
610;4121;368;186,82;123;0,33423913;0,658387753
611;4122;118;53;26;0,220338983;0,490566038
612;4123;121;71,07;27;0,223140496;0,379907134
613;4124;71;18;15;0,211267606;0,833333333
614;4125;279;146,37;70;0,250896057;0,478240077
615;4126;710;237,38;152;0,214084507;0,640323532
616;4127;24;9,45;1;0,041666667;0,105820106
617;4128;768;620,53;274;0,356770833;0,441558023
618;4129;312;339,45;68;0,217948718;0,200324054
619;4130;11652,78;15970,21;8809,78;0,756023884;0,551638332
620;4131;274;273;134;0,489051095;0,490842491
621;4132;1083;859,17;597;0,551246537;0,694856664
622;4133;2503;1621,15;1255;0,501398322;0,774141813
623;4134;257;93;82;0,319066148;0,88172043
624;4135;355;90;53;0,149295775;0,588888889
625;4136;426;344,56;157;0,368544601;0,455653587
626;4137;250;52;33;0,132;0,634615385
627;4138;103;21;11;0,106796117;0,523809524
628;4139;216;91;54;0,25;0,593406593
629;4140;771;466,8;231;0,299610895;0,494858612
630;4141;99;98,59;22;0,222222222;0,223146364
631;4142;1252;1330,49;465;0,371405751;0,349495299
632;4143;2141;1748,55;1053;0,491826249;0,602213262
633;4144;1084;719,64;437;0,403136531;0,607248068
634;4145;349;304,99;206;0,59025788;0,675431981
635;4146;492;397,79;209;0,424796748;0,525402851
636;4147;1805;1096,31;818;0,453185596;0,746139322
637;4148;1831;1842,06;924;0,504642272;0,501612325
638;4149;227;120,52;82;0,36123348;0,680384998
639;4150;181;107;70;0,386740331;0,654205607
640;4151;469;460,67;163;0,347547974;0,353832461
641;4152;558;427,31;184;0,329749104;0,430600735
642;4153;208;245,11;75;0,360576923;0,305985068
643;4154;18;16;9;0,5;0,5625
644;4155;563;448;343;0,609236234;0,765625
645;4156;24;11;5;0,208333333;0,454545455
646;4157;1312;747;618;0,471036585;0,827309237
647;4158;308;153,65;88;0,285714286;0,572730231
648;4159;87;90,69;44;0,505747126;0,485169258
649;4160;99;26;12;0,121212121;0,461538462
650;4161;159;65;59;0,371069182;0,907692308
651;4162;49;7;3;0,06122449;0,428571429
652;4163;3060;1987,19;1272;0,415686275;0,640099839
653;4164;127;97;44;0,346456693;0,453608247
654;4165;1223;883,37;415;0,339329518;0,46979182
655;4166;1529;1143,57;647;0,423152387;0,5657721
656;4167;38;28;23;0,605263158;0,821428571
657;4168;748;589,04;165;0,220588235;0,2801168
658;4169;453;354,02;154;0,33995585;0,435003672
659;4170;1884;912,09;513;0,272292994;0,562444496
660;4171;569;354,56;187;0,328646749;0,52741426
661;4172;46;47;39;0,847826087;0,829787234
662;4173;103;71;25;0,242718447;0,352112676
663;4174;67;71;46;0,686567164;0,647887324
664;4175;225;105,05;35;0,155555556;0,333174679
665;4176;1024;714,41;400;0,390625;0,559902577
666;4177;321;127;99;0,308411215;0,779527559
667;4178;184;114,17;66;0,358695652;0,578085311
668;4179;5184;3897,48;2660;0,513117284;0,682492277
669;4180;2391;2210,87;1296;0,542032622;0,586194575
670;4181;551;229;172;0,31215971;0,751091703
671;4182;51;5;2;0,039215686;0,4
672;4183;37;17;5;0,135135135;0,294117647
673;4184;32;312,08;4;0,125;0,012817226
674;4185;1294;978,87;594;0,459041731;0,606822152
675;4186;169;140,99;84;0,49704142;0,595786935
676;4187;849;424,83;203;0,239104829;0,477838194
677;4188;50;17,18;6;0,12;0,349243306
678;4189;817;617,96;326;0,399020808;0,527542236
679;4190;1037;679,66;426;0,410800386;0,62678398
680;4191;423;231,45;80;0,189125296;0,345647008
681;4192;1529;800,84;469;0,306736429;0,585635083
682;4193;94;93,69;45;0,478723404;0,480307397
683;4194;957;805,83;238;0,248693835;0,295347654
684;4195;187;79;56;0,299465241;0,708860759
685;4196;548;406,75;164;0,299270073;0,403196066
686;4197;495;830,15;226;0,456565657;0,272239957
687;4198;180;92,47;48;0,266666667;0,519087272
688;4199;255;147;65;0,254901961;0,442176871
689;4200;82;14;10;0,12195122;0,714285714
690;4201;613;281;207;0,337683524;0,736654804
691;4202;372;325,84;155;0,416666667;0,475693592
692;4203;8718;12048,38;5783;0,663340216;0,479981541
693;4204;47;23;22;0,468085106;0,956521739
694;4205;471;431,55;306;0,649681529;0,70907195
695;4206;78;21,77;12;0,153846154;0,551217271
696;4207;180;168,26;66;0,366666667;0,392250089
697;4208;1517;883,13;510;0,336189848;0,577491423
698;4209;1234;983;644;0,521880065;0,655137335
699;4210;974;829,69;395;0,405544148;0,476081428
700;4211;1346;940,08;587;0,436106984;0,624414943
701;4212;1516;1618,86;536;0,353562005;0,331097192
702;4213;2164;1818,56;1181;0,545748614;0,649414922
703;4214;696;227;154;0,221264368;0,678414097
704;4215;11079,26;13640,8;7518,8;0,678637382;0,551199343
705;4216;96;30,45;13;0,135416667;0,426929392
706;4217;1166;930,03;580;0,497427101;0,623635797
707;4218;332;343,88;128;0,385542169;0,372222868
708;4219;150;78,96;47;0,313333333;0,595238095
709;4220;254;160,34;75;0,295275591;0,467756018
710;4221;175;71;55;0,314285714;0,774647887
711;4222;3341;2128,41;1413;0,422927267;0,663875851
712;4223;1529;1188,63;607;0,396991498;0,51067195
713;4224;43;75;23;0,534883721;0,306666667
714;4225;1169;565,8;333;0,284858854;0,58854719
715;4226;78;39;17;0,217948718;0,435897436
716;4227;201;95,43;46;0,228855721;0,482028712
717;4228;399;752,97;209;0,523809524;0,277567499
718;4229;20;5;4;0,2;0,8
719;4230;474;360,62;188;0,396624473;0,521324386
720;4231;185;84,24;57;0,308108108;0,676638177
721;4232;1182;975,59;554;0,468697124;0,567861499
722;4233;415;263,93;153;0,368674699;0,579699163
723;4234;395;209;121;0,306329114;0,578947368
724;4235;28;15,2;4;0,142857143;0,263157895
725;4236;19;6;4;0,210526316;0,666666667
726;4237;729;523,19;291;0,399176955;0,556203291
727;4238;305;477,54;82;0,268852459;0,171713364
728;4239;581;351,76;243;0,418244406;0,690811917
729;4240;3485;3126,1;1702;0,488378766;0,544448354
730;4241;1221;962,2;428;0,350532351;0,444813968
731;4242;1659;976,76;635;0,382760699;0,650108522
732;4243;1482;613,08;338;0,228070175;0,551314673
733;4244;1465;1324,78;763;0,520819113;0,575944685
734;4245;2972;2402,24;1377;0,463324361;0,573214999
735;4246;317;206,23;120;0,378548896;0,581874606
736;4247;816;552,2;271;0,332107843;0,490764216
737;4248;307;339;189;0,615635179;0,557522124
738;4249;158;80;63;0,398734177;0,7875
739;4250;310;204,99;130;0,419354839;0,634177277
740;5001;773;648,22;303;0,391979301;0,467433896
741;5002;260;234,82;96;0,369230769;0,40882378
742;5003;440;194,7;89;0,202272727;0,457113508
743;5004;256;99;61;0,23828125;0,616161616
744;5005;37193,98;42235,85;29455,04;0,791930307;0,697394275
745;5006;206;43,32;15;0,072815534;0,346260388
746;5007;599;641,71;281;0,469115192;0,437892506
747;5008;135;49;22;0,162962963;0,448979592
748;5009;217;59,93;28;0,129032258;0,467211747
749;5010;150;72;39;0,26;0,541666667
750;5011;419;426,68;241;0,575178998;0,564826099
751;5012;1400;800,83;498;0,355714286;0,621854826
752;5013;905;955,83;350;0,386740331;0,366173901
753;5014;601;365,54;159;0,264559068;0,434972917
754;5015;610;366,3;260;0,426229508;0,70980071
755;5016;198;46,21;19;0,095959596;0,411166414
756;5017;5256;6003,04;3496;0,665144597;0,582371598
757;5018;488;247,36;76;0,155737705;0,307244502
758;5019;137;11;9;0,065693431;0,818181818
759;5020;238;114;72;0,302521008;0,631578947
760;5021;306;116;97;0,316993464;0,836206897
761;5022;1885;1436,37;898;0,476392573;0,625187104
762;5023;561;211,24;123;0,219251337;0,582276084
763;5024;323;317,74;164;0,507739938;0,516145276
764;5025;1452;1556,41;552;0,380165289;0,354662332
765;5026;149;42,64;16;0,10738255;0,375234522
766;5027;89;33,4;19;0,213483146;0,568862275
767;5028;959;775,03;322;0,335766423;0,415467788
768;5029;391;204,39;119;0,304347826;0,582220265
769;5030;330;466,68;129;0,390909091;0,276420674
770;5031;1567;1622,81;720;0,459476707;0,44367486
771;5032;144;138,71;51;0,354166667;0,367673564
772;5033;375;139;98;0,261333333;0,705035971
773;5034;225;166,82;30;0,133333333;0,179834552
774;5035;84;60,4;8;0,095238095;0,132450331
775;5036;318;177,63;61;0,191823899;0,34341046
776;5037;200;105;83;0,415;0,79047619
777;5038;103;64,38;10;0,097087379;0,155327742
778;5039;197;97,05;53;0,269035533;0,546110252
779;5040;689;391,28;275;0,399129173;0,702821509
780;5041;145;57,84;37;0,255172414;0,639695712
781;5042;749;1157,54;447;0,596795728;0,386163761
782;5044;93;12;8;0,086021505;0,666666667
783;5045;134;34;14;0,104477612;0,411764706
784;5046;120;57,33;30;0,25;0,523286238
785;5047;309;63,35;33;0,106796117;0,520915549
786;5048;265;280,37;100;0,377358491;0,356671541
787;5049;267;40;29;0,108614232;0,725
788;5050;2976;2113,12;1461;0,490927419;0,691394715
789;5051;246;85,6;58;0,235772358;0,677570093
790;5052;535;438,02;162;0,302803738;0,369846126
791;5053;735;802,09;309;0,420408163;0,385243551
792;5054;222;104,7;72;0,324324324;0,687679083
793;5055;355;112,83;52;0,146478873;0,460870336
794;5056;245;93,17;59;0,240816327;0,633251046
795;5057;253;120,71;72;0,28458498;0,596470881
796;5058;1094;916,91;441;0,403107861;0,480963235
797;5059;1066;776,02;319;0,299249531;0,41107188
798;5060;163;121,62;81;0,496932515;0,66600888
799;5061;122;50;34;0,278688525;0,68
800;5062;204;30;23;0,112745098;0,766666667
801;5063;258;88;51;0,197674419;0,579545455
802;5064;75;30;19;0,253333333;0,633333333
803;5065;507;556,71;263;0,518737673;0,472418315
804;5066;1027;858,91;491;0,478091529;0,571654772
805;5067;510;393,95;161;0,315686275;0,408681305
806;5068;468;378,84;244;0,521367521;0,644071376
807;5069;1494;1444,48;790;0,528781794;0,546909615
808;5070;427;124,28;83;0,194379391;0,667846798
809;5071;488;184,69;106;0,217213115;0,573934701
810;5072;130;62;51;0,392307692;0,822580645
811;5073;387;284,47;119;0,30749354;0,418321791
812;5074;363;122,49;55;0,151515152;0,449016246
813;5075;640;648,32;285;0,4453125;0,43959773
814;5076;1149;941,34;436;0,3794604;0,463169524
815;5077;541;432,01;214;0,395563771;0,495358904
816;5079;82;32,86;19;0,231707317;0,57821059
817;5080;5107;5773,66;3303;0,64675935;0,572080795
818;5081;18;8;6;0,333333333;0,75
819;5082;198;78,18;38;0,191919192;0,486057815
820;5083;224;75,67;33;0,147321429;0,436104136
821;5084;250;49;32;0,128;0,653061224
822;5085;116;29,85;15;0,129310345;0,502512563
823;5086;293;137,07;55;0,187713311;0,401254833
824;5087;1059;533,7;259;0,244570349;0,485291362
825;5088;75;35,66;23;0,306666667;0,64498037
826;5089;753;376,23;215;0,285524568;0,571458948
827;5090;378;83,01;52;0,137566138;0,626430551
828;5091;161;25,33;13;0,080745342;0,513225424
829;5092;210;94;57;0,271428571;0,606382979
830;5093;418;76,6;47;0,112440191;0,613577023
831;5094;134;78,35;38;0,28358209;0,485003191
832;5095;136;53;40;0,294117647;0,754716981
833;5096;650;603,91;300;0,461538462;0,496762763
834;5097;4325;2777,85;2091;0,483468208;0,752740429
835;5098;57;26;24;0,421052632;0,923076923
836;5099;353;271,08;58;0,164305949;0,213958979
837;5100;496;481,86;136;0,274193548;0,282239655
838;5101;634;196,27;125;0,197160883;0,63687777
839;5103;276;163,33;24;0,086956522;0,146941774
840;5104;47;22,28;12;0,255319149;0,538599641
841;5105;110;59,64;48;0,436363636;0,804828974
842;5106;285;205,91;84;0,294736842;0,407945219
843;5107;68;13;8;0,117647059;0,615384615
844;5108;831;619,08;224;0,269554753;0,361827227
845;5109;413;302,52;134;0,324455206;0,442945921
846;5110;78;63,71;15;0,192307692;0,235441846
847;5111;139;22;14;0,100719424;0,636363636
848;5112;1281;682,51;382;0,298204528;0,559698759
849;5113;287;398,48;187;0,651567944;0,469283276
850;5114;101;34,54;12;0,118811881;0,347423277
851;5115;451;132,71;84;0,186252772;0,632959084
852;5116;417;264,23;101;0,242206235;0,382242743
853;5117;1609;1401,49;659;0,409571162;0,470213844
854;5118;3222;4620,51;1827;0,567039106;0,395410896
855;5119;164;34;23;0,140243902;0,676470588
856;5120;324;119;81;0,25;0,680672269
857;5121;705;516,51;275;0,390070922;0,532419508
858;6001;9093,6;11081,35;6746,4;0,741884402;0,608806689
859;6002;102;34,18;22;0,215686275;0,643651258
860;6003;43236,5;51012,28;34726,11;0,803166538;0,680740206
861;6004;339;115,52;81;0,238938053;0,701177285
862;6005;371;230,94;137;0,369272237;0,593227678
863;6006;436;170,28;109;0,25;0,640122152
864;6007;227;146,65;60;0,264317181;0,409137402
865;6008;185;77,27;20;0,108108108;0,258832665
866;6009;2916;2246,38;1182;0,405349794;0,526179898
867;6010;122;24;22;0,180327869;0,916666667
868;6011;627;303,14;175;0,279106858;0,577291021
869;6012;1029;1226,01;382;0,371234208;0,31157984
870;6013;809;290,22;178;0,220024722;0,61332782
871;6014;244;613,11;45;0,18442623;0,073396291
872;6015;340;164,8;89;0,261764706;0,540048544
873;6016;88;29,39;15;0,170454545;0,510377679
874;6017;876;685,42;381;0,434931507;0,555863558
875;6018;917;644,42;287;0,312977099;0,445361721
876;6019;261;138,79;34;0,130268199;0,244974422
877;6020;780;616,78;288;0,369230769;0,466941211
878;6021;1281;987,4;415;0,323965652;0,420295726
879;6022;519;221,01;138;0,265895954;0,624406135
880;6023;138;48,03;24;0,173913043;0,499687695
881;6024;166;76,58;28;0,168674699;0,365630713
882;6025;179;99,46;62;0,346368715;0,623366177
883;6026;232;79,92;38;0,163793103;0,475475475
884;6027;302;77,32;35;0,11589404;0,452664252
885;6028;179;118,99;38;0,212290503;0,319354568
886;6029;925;1061,51;397;0,429189189;0,373995535
887;6030;531;671,92;141;0,265536723;0,20984641
888;6031;144;64,87;27;0,1875;0,416217049
889;6032;174;61,58;24;0,137931034;0,389736928
890;6033;443;222,11;131;0,295711061;0,589797848
891;6034;7;1;0;0;0
892;6035;250;216,66;83;0,332;0,38308871
893;6036;302;154,04;114;0,377483444;0,740067515
894;6037;612;307,85;125;0,204248366;0,406041904
895;6038;179;48;32;0,17877095;0,666666667
896;6039;17011,06;20833,05;12778,86;0,751208919;0,613393622
897;6040;518;642,88;185;0,357142857;0,287767546
898;6041;32;21,83;4;0,125;0,183234082
899;6042;821;1105,29;342;0,416565164;0,309421057
900;6043;1238;919,09;539;0,435379645;0,58644964
901;6044;357;138;96;0,268907563;0,695652174
902;6045;31;24,34;7;0,225806452;0,28759244
903;6046;219;132,98;32;0,146118721;0,24063769
904;6047;2219;1987,43;980;0,441640379;0,493099128
905;6048;50;21,28;8;0,16;0,37593985
906;6049;893;487,61;275;0,307950728;0,563975308
907;6050;208;73,42;30;0,144230769;0,408608009
908;6051;775;319,74;135;0,174193548;0,422218052
909;6052;297;140,54;60;0,202020202;0,426924719
910;6053;2735;2318,51;1326;0,484826325;0,571919034
911;6054;188;54,38;33;0,175531915;0,60684075
912;6055;135;45,93;28;0,207407407;0,60962334
913;6056;266;97,03;54;0,203007519;0,556528909
914;6057;211;127,46;49;0,232227488;0,384434332
915;6058;137;29,67;19;0,138686131;0,640377486
916;6059;680;794,92;335;0,492647059;0,421426055
917;6060;229;511,63;22;0,096069869;0,042999824
918;6061;510;345,46;111;0,217647059;0,321310716
919;6062;181;64,58;46;0,254143646;0,712294828
920;6063;496;210,96;137;0,276209677;0,649412211
921;6064;139;46,82;37;0,26618705;0,790260572
922;6065;65;23;19;0,292307692;0,826086957
923;6066;71;23;18;0,253521127;0,782608696
924;6067;212;112,55;70;0,330188679;0,621945802
925;6068;1120;1002,99;452;0,403571429;0,450652549
926;6069;160;27;22;0,1375;0,814814815
927;6070;262;85,17;49;0,187022901;0,575319948
928;6071;215;63,87;31;0,144186047;0,485360889
929;6072;226;119,23;61;0,269911504;0,511616204
930;6073;704;298,08;175;0,248579545;0,587090714
931;6074;388;157,6;93;0,239690722;0,590101523
932;6075;994;400,16;257;0,258551308;0,642243103
933;6076;763;620,82;320;0,419397117;0,515447312
934;6077;478;431,53;208;0,435146444;0,482005886
935;6078;394;137,99;72;0,182741117;0,52177694
936;6079;299;143,16;92;0,307692308;0,642637608
937;6080;83;14;8;0,096385542;0,571428571
938;6081;2259;1576,2;931;0,412129261;0,590661084
939;6082;342;124,39;58;0,169590643;0,466275424
940;6083;132;47,6;22;0,166666667;0,462184874
941;6084;87;13;10;0,114942529;0,769230769
942;6085;227;68;42;0,185022026;0,617647059
943;6086;153;125,79;44;0,287581699;0,349789331
944;6087;346;234,84;126;0,36416185;0,536535514
945;6088;388;207,61;127;0,327319588;0,611723905
946;6089;532;196,96;174;0,327067669;0,883428107
947;6090;29;6;6;0,206896552;1
948;6091;666;353,29;226;0,339339339;0,639701095
949;6092;582;205,35;132;0,226804124;0,642804967
950;6093;80;19;14;0,175;0,736842105
951;6094;623;371,13;211;0,338683788;0,568533937
952;6095;1069;435,95;266;0,248830683;0,610161716
953;6096;294;129,73;71;0,241496599;0,547290526
954;6097;455;291,54;151;0,331868132;0,517939219
955;6098;86;42;23;0,26744186;0,547619048
956;6099;90;22;8;0,088888889;0,363636364
957;6100;53;27;17;0,320754717;0,62962963
958;6101;276;131,1;51;0,184782609;0,389016018
959;6102;92;15;11;0,119565217;0,733333333
960;6103;90;32;26;0,288888889;0,8125
961;6104;285;111,8;75;0,263157895;0,670840787
962;6105;152;23,95;19;0,125;0,793319415
963;6106;239;157,92;99;0,414225941;0,626899696
964;6107;131;49,93;22;0,167938931;0,440616864
965;6108;145;50;37;0,255172414;0,74
966;6109;657;312,33;156;0,237442922;0,499471713
